date,Appliances,lights,total,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility
1942-12,30,0,30,19.5,42.13333333,18.96333333,41.06666667,21.06666667,44.99,19.1,40.53,18.79,73.63333333,1.73,89.19,18.2,38.26,19.6,46.6,16.6,41.1,3.12E+00,755.9833333,86.33333333,5.833333333,38.16666667
1943-01,30,0,30,19.5,42.2,18.89,41.2,20.86,44.65666667,19.075,40.7675,18.73,72.3,1.79,89.39666667,18.2,38.46333333,19.6,47,16.6,41.56666667,3.20E+00,755.9,86,6,40
1943-02,40,0,40,19.42666667,42.12666667,18.89,41.29,20.66666667,44.43,19,40.96666667,18.6,71.06333333,1.933333333,89.65666667,18.2,38.72333333,19.6,47.33333333,16.6,41.9,3.13E+00,755.8333333,86.5,5.833333333,38.16666667
1943-03,50,0,50,19.39,42.09,18.82333333,41.23,20.6,44.23,18.96333333,41.03,18.53333333,70.25666667,1.933333333,89.59,18.1,38.96333333,19.6,47.8,16.6,42.15666667,3.07E+00,755.7666667,87,5.666666667,36.33333333
1943-04,50,0,50,19.39,42.09,18.79,41.29,20.5,44.16333333,18.89,41.09,18.5,69.7,1.9,89.56,18.1,39.22333333,19.6,48.15666667,16.6,42.43,3.00E+00,755.7,87.5,5.5,34.5
1943-05,40,0,40,19.35666667,42.09,18.79,41.29,20.42666667,43.96333333,18.89,41.12666667,18.42666667,69.1,1.9,89.5925,18.1,39.29,19.6,48.36333333,16.66666667,42.73,2.93E+00,755.6333333,88,5.333333333,32.66666667
1943-06,40,0,40,19.29,42.09,18.7,41.4,20.39,43.76,18.82333333,41.12666667,18.35666667,68.39666667,1.826666667,89.69,18.1,39.49,19.6,48.65666667,16.6,42.86333333,2.87E+00,755.5666667,88.5,5.166666667,30.83333333
1943-07,50,0,50,19.29,42.09,18.7,41.4,20.32333333,43.7,18.79,41.23,18.35666667,67.99666667,1.666666667,89.5,18.1,39.82666667,19.6,48.93,16.66666667,43.2,2.80E+00,755.5,89,5,29
1943-08,50,0,50,19.29,42.09,18.63333333,41.32666667,20.26,43.63333333,18.79,41.29,18.29,67.65666667,1.6,89.43333333,18.1,39.96666667,19.6,49.12666667,16.6,43.26,2.82E+00,755.3666667,89.16666667,5,28.66666667
1943-09,40,0,40,19.2,42.06,18.6,41.29,20.2,43.5,18.76,41.32666667,18.23,67.39666667,1.463333333,89.19,18.1,40.06666667,19.6,49.26,16.6,43.43333333,2.83E+00,755.2333333,89.33333333,5,28.33333333
1943-10,60,0,60,19.2,42.06,18.6,41.29,20.2,43.5,18.7,41.46666667,18.2,67.06,1.39,89.73,18.1,40.26,19.56666667,49.43333333,16.66666667,43.63333333,2.85E+00,755.1,89.5,5,28
1943-11,40,0,40,19.2,42.09,18.6,41.29,20.2,43.43333333,18.7,41.5,18.13333333,66.86666667,1.533333333,90.5,18.1,40.59,19.5,49.56,16.65,43.845,2.87E+00,754.9666667,89.66666667,5,27.66666667
1943-12,40,0,40,19.13333333,42.09,18.53333333,41.29,20.16666667,43.4,18.7,41.5,18.1,66.56,1.6,90.96666667,18.1,40.66333333,19.46333333,49.86,16.63333333,44.06666667,2.88E+00,754.8333333,89.83333333,5,27.33333333
1944-01,50,0,50,19.1,42.09,18.5,41.29,20.1,43.46666667,18.7,41.59,18.1,66.36666667,1.73,91.56333333,18.1,40.845,19.39,50.13333333,16.63333333,44.2,2.90E+00,754.7,90,5,27
1944-02,40,0,40,19.1,42.09,18.5,41.29,20.1,43.4,18.63333333,41.59,18,65.96666667,1.79,91.83,18.1,41.09666667,19.39,50.43333333,16.7,44.56666667,2.88E+00,754.5666667,90.5,5,27.16666667
1944-03,30,0,30,19.1,42.09,18.46333333,41.26,20,43.32666667,18.6,41.59,18,65.76,1.9,92.29333333,18.1,41.36333333,19.39,50.56,16.63333333,44.76,2.87E+00,754.4333333,91,5,27.33333333
1944-04,30,0,30,19,42,18.39,41.2,20,43.32666667,18.6,41.59,17.89,65.62666667,2.026666667,92.62666667,18.1,41.62666667,19.39,50.86,16.7,45.12666667,2.85E+00,754.3,91.5,5,27.5
1944-05,30,0,30,19,42.06,18.39,41.29,19.96333333,43.26,18.53333333,41.7,17.89,65.43333333,2.09,92.62666667,18.1,41.76,19.39,51,16.7,45.33333333,2.83E+00,754.1666667,92,5,27.66666667
1944-06,40,0,40,19,42.09,18.39,41.29,19.89,43.2,18.53333333,41.7,17.89,65.14,2.09,92.56,18.1,41.96333333,19.29,51.09,16.7,45.56666667,2.82E+00,754.0333333,92.5,5,27.83333333
1944-07,40,0,40,19,42.09,18.29,41.29,19.89,43.2,18.5,41.79,17.79,64.76333333,2.2,92.79333333,18.1,42.09,19.29,51.09,16.7,45.76,2.80E+00,753.9,93,5,28
1944-08,50,0,50,18.96333333,42.09,18.29,41.29,19.89,43.2,18.5,41.79,17.79,64.62333333,2.26,93.12666667,18.1,42.09,19.29,51.09,16.7,46.03,2.87E+00,753.7333333,92.33333333,5.166666667,30
1944-09,40,0,40,18.89,42.16333333,18.29,41.4,19.89,43.23,18.5,41.79,17.79,64.46666667,2.495,93.295,18.1,42.22333333,19.29,51.09,16.7,46.16333333,2.93E+00,753.5666667,91.66666667,5.333333333,32
1944-10,40,0,40,18.89,42.2,18.29,41.4,19.82333333,43.29,18.39,41.79,17.73,64.33333333,2.73,93.43333333,18.1,42.43333333,19.29,51.09,16.7,46.32666667,3.00E+00,753.4,91,5.5,34
1944-11,40,0,40,18.89,42.2,18.2,41.29,19.85666667,43.29,18.46333333,41.86333333,17.7,64.15666667,2.79,93.16,18.1,42.43333333,19.23,51,16.7,46.46666667,3.07E+00,753.2333333,90.33333333,5.666666667,36
1944-12,50,0,50,18.79,42.12666667,18.2,41.36333333,19.79,43.29,18.39,41.82666667,17.7,64.03,2.863333333,92.86333333,18.1,42.46666667,19.29,51.06,16.7,46.59,3.13E+00,753.0666667,89.66666667,5.833333333,38
1945-01,50,0,50,18.79,42.2,18.2,41.4,19.79,43.4,18.39,41.9,17.7,63.86333333,2.79,92.59,18.1,42.4,19.2,50.9,16.7,46.66333333,3.20E+00,752.9,89,6,40
1945-02,50,0,50,18.79,42.2,18.2,41.425,19.79,43.32666667,18.39,41.9,17.7,63.79,2.933333333,92.8,18.1,42.36333333,19.2,50.9,16.7,46.7,3.23E+00,752.7666667,89,5.833333333,38
1945-03,40,0,40,18.79,42.2,18.13333333,41.5,19.79,43.26,18.39,41.96666667,17.7,63.63333333,3,92.6,18.1,42.36333333,19.2,50.79,16.7,46.76,3.27E+00,752.6333333,89,5.666666667,36
1945-04,50,0,50,18.76,42.23,18.1,41.5,19.79,43.2,18.35666667,42,17.63333333,63.43333333,3.09,92.43333333,18.1,42.46666667,19.13333333,50.73,16.7,46.9,3.30E+00,752.5,89,5.5,34
1945-05,40,0,40,18.7,42.29,18.1,41.5,19.79,43.29,18.29,42.04,17.6,63.29,3.09,92.03333333,18.1,42.4,19.16666667,50.66333333,16.7,46.96666667,3.33E+00,752.3666667,89,5.333333333,32
1945-06,40,0,40,18.7,42.29,18.1,41.59,19.79,43.29,18.29,42.02666667,17.6,63.15666667,3.06,91.39666667,18.1,42.4,19.16666667,50.59,16.7,47.045,3.37E+00,752.2333333,89,5.166666667,30
1945-07,20,0,20,18.7,42.29,18.03333333,41.53,19.79,43.32666667,18.29,41.96666667,17.56666667,63.06,3.06,91.33,18.1,42.46666667,19.1,50.59,16.7,47.12666667,3.40E+00,752.1,89,5,28
1945-08,30,0,30,18.7,42.29,18.1,41.59,19.7225,43.3725,18.29,42.09,17.5,63,3,91.33,18.05,42.345,19.1,50.53,16.7,47.26,3.38E+00,751.9166667,89.16666667,5.166666667,28.16666667
1945-09,30,0,30,18.7,42.29,18.1,41.59,19.7,43.29,18.29,42.09,17.5,62.86333333,3,91.06333333,18.1,42.43333333,19.1,50.46666667,16.7,47.32666667,3.37E+00,751.7333333,89.33333333,5.333333333,28.33333333
1945-10,40,0,40,18.66666667,42.29,18,41.5,19.7,43.29,18.29,42.12666667,17.5,62.79,3.03,91.26333333,18.03333333,42.36,19.1,50.46666667,16.7,47.46666667,3.35E+00,751.55,89.5,5.5,28.5
1945-11,50,0,50,18.6,42.29,18,41.56,19.7,43.29,18.23,42.12666667,17.46333333,62.56,3.09,91.26333333,18,42.2,19,50.4,16.73,47.53,3.33E+00,751.3666667,89.66666667,5.666666667,28.66666667
1945-12,40,0,40,18.6,42.29,18,41.59,19.7,43.26,18.2,42.2,17.46333333,62.5,3.09,91.15666667,18,42.2,19,50.4,16.73,47.66333333,3.32E+00,751.1833333,89.83333333,5.833333333,28.83333333
1946-01,40,0,40,18.6,42.32666667,18,41.59,19.7,43.2,18.2,42.2,17.445,62.45,3.09,91.03,18,42.32666667,19.03333333,50.43333333,16.7,47.7,3.30E+00,751,90,6,29
1946-02,50,0,50,18.6,42.4,17.96333333,41.7,19.7,43.2,18.2,42.2,17.39,62.36333333,3.09,90.9,18,42.46666667,19.03333333,50.36,16.7,47.76,3.32E+00,750.8666667,90,5.833333333,28.66666667
1946-03,40,0,40,18.6,42.4,17.89,41.7,19.7,43.2,18.2,42.2,17.39,62.29,3.09,90.46666667,18,42.5,19,50.4,16.73,47.79,3.33E+00,750.7333333,90,5.666666667,28.33333333
1946-04,50,0,50,18.53333333,42.4,17.89,41.62666667,19.7,43.2,18.15,42.29,17.39,62.26,3.09,90.46666667,18,42.5,19,50.4,16.73,47.79,3.35E+00,750.6,90,5.5,28
1946-05,50,0,50,18.5,42.43333333,17.89,41.7,19.76,43.26,18.1,42.29,17.39,62.2,3.126666667,90.76,18,42.5,19,50.4,16.73,47.82666667,3.37E+00,750.4666667,90,5.333333333,27.66666667
1946-06,40,0,40,18.5,42.5,17.89,41.73,19.79,43.29,18.1,42.36333333,17.35666667,62.2,3.26,90.96666667,18,42.56,18.9175,50.425,16.79,47.96666667,3.38E+00,750.3333333,90,5.166666667,27.33333333
1946-07,50,0,50,18.5,42.5,17.89,41.79,19.79,43.29,18.1,42.4,17.35666667,62.2,3.5,90.76333333,18,42.59,18.89,50.43333333,16.7,48,3.40E+00,750.2,90,5,27
1946-08,40,0,40,18.5,42.5,17.79,41.73,19.79,43.29,18.1,42.4,17.35666667,62.06,3.56,90.49666667,18,42.59,18.89,50.5,16.7,48,3.50E+00,750.0833333,89.83333333,5.666666667,27.16666667
1946-09,40,0,40,18.46333333,42.56,17.84,41.79,19.79,43.29,18.1,42.5,17.29,62,3.73,90.09333333,18,42.5,18.89,50.5,16.79,48.09,3.60E+00,749.9666667,89.66666667,6.333333333,27.33333333
1946-10,40,0,40,18.39,42.5,17.79,41.79,19.79,43.29,18.1,42.5,17.29,62,3.79,89.63333333,18,42.56,18.89,50.5,16.73,48.16333333,3.70E+00,749.85,89.5,7,27.5
1946-11,40,0,40,18.39,42.53,17.79,41.79,19.79,43.36333333,18.1,42.53,17.29,62,3.9,89.23,17.96333333,42.73,18.89,50.5,16.7,48.2,3.80E+00,749.7333333,89.33333333,7.666666667,27.66666667
1946-12,30,10,40,18.39,42.59,17.79,41.86333333,19.79,43.4,18.1,42.59,17.29,62,3.9,89.03,17.96333333,42.93,18.85666667,50.56,16.7,48.2,3.90E+00,749.6166667,89.16666667,8.333333333,27.83333333
1947-01,70,10,80,18.39,42.59,17.79,41.9,19.79,43.4,18,42.53,17.29,61.93333333,3.863333333,88.83,18,43.53,18.79,50.56,16.745,48.345,4.00E+00,749.5,89,9,28
1947-02,360,20,380,18.39,42.86333333,17.79,41.96666667,19.76,43.36333333,18,42.59,17.29,61.73333333,3.79,88.62333333,18,43.65666667,18.82333333,50.73,16.79,48.46666667,3.95E+00,749.4,89.5,8.833333333,26.66666667
1947-03,400,10,410,18.39,43.36,17.79,42.23,19.7,43.2225,18.06666667,42.92666667,17.29,61.19333333,3.79,89.13,18,42.995,18.89,50.65666667,16.79,48.32666667,3.90E+00,749.3,90,8.666666667,25.33333333
1947-04,70,10,80,18.39,43.96666667,17.79,42.43,19.63333333,43.12666667,18.4,43.26,17.23,60.52666667,3.79,89.92333333,17.89,42.36333333,18.79,49.99,16.76,48.02666667,3.85E+00,749.2,90.5,8.5,24
1947-05,70,0,70,18.39,44.09,17.79,42.62666667,19.6,43.16333333,18.73,43.12333333,17.23,60.06666667,3.79,90.72666667,17.89,41.96333333,18.73,49.65666667,16.7,47.69333333,3.80E+00,749.1,91,8.333333333,22.66666667
1947-06,390,0,390,18.39,44.0225,17.79,42.7,19.53333333,43.09,18.79,42.53,17.2,59.63333333,3.79,91.2975,17.89,41.52666667,18.7,49.33333333,16.7,47.29666667,3.75E+00,749,91.5,8.166666667,21.33333333
1947-07,100,0,100,18.39,43.93333333,17.76,42.7,19.5,43,18.79,42.13333333,17.2,59.36,3.79,91.73,17.82333333,41.19333333,18.7,49.06666667,16.7,46.96333333,3.70E+00,748.9,92,8,20
1947-08,80,10,90,18.39,43.76,17.7,42.62666667,19.5,43,18.73,42,17.2,58.995,3.79,92.22666667,17.79,40.86333333,18.6,48.63333333,16.7,46.63333333,3.30E+00,749,93,7.166666667,22.5
1947-09,70,0,70,18.39,43.7,17.7,42.59,19.46333333,42.9,18.7,42,17.2,58.7,3.863333333,92.96,17.79,40.65666667,18.66666667,48.5,16.7,46.36,2.90E+00,749.1,94,6.333333333,25
1947-10,170,10,180,18.39,43.59,17.7,42.53,19.39,42.82666667,18.7,41.93333333,17.2,58.5,3.79,93.62333333,17.79,40.46666667,18.6,48.13333333,16.7,46.03,2.50E+00,749.2,95,5.5,27.5
1947-11,360,0,360,18.39,43.53,17.7,42.5,19.35666667,42.63333333,18.65,41.79,17.2,56.56666667,3.73,93.62333333,17.79,40.32666667,18.53333333,47.86,16.7,46.03,2.10E+00,749.3,96,4.666666667,30
1947-12,180,10,190,18.39,43.36333333,17.7,42.43333333,19.29,42.5,18.6,41.66333333,17.2,55.36,3.1,93.06666667,17.7,40.06,18.5,47.6,16.7,46,1.70E+00,749.4,97,3.833333333,32.5
1948-01,130,0,130,18.39,43.29,17.79,42.29,19.29,42.4,18.6,41.53,17.2,53.89666667,2.766666667,93.46666667,17.7,39.86,18.5,47.2675,16.7,45.93333333,1.30E+00,749.5,98,3,35
1948-02,70,20,90,18.42666667,43.32666667,17.79,42.23,19.29,42.4,18.56666667,41.4,17.26,52.82333333,2.5,93.72666667,17.63333333,39.59,18.42666667,46.89,16.7,45.86333333,1.40E+00,749.3666667,97.5,3.5,35.83333333
1948-03,70,10,80,18.5,43.4,17.92666667,42.2,19.29,42.4,18.5,41.4,17.29,51.69666667,2.433333333,94.06,17.63333333,39.39,18.39,46.63333333,16.7,45.73,1.50E+00,749.2333333,97,4,36.66666667
1948-04,180,20,200,18.53333333,43.4,18.025,42.1175,19.29,42.4,18.5,41.59666667,17.35666667,50.89666667,2.363333333,94.16,17.6,39.16333333,18.39,46.43333333,16.7,45.5,1.60E+00,749.1,96.5,4.5,37.5
1948-05,170,20,190,18.53333333,43.26666667,18.1,42.09,19.16666667,42,18.56666667,41.86333333,17.39,50.03333333,2.29,94.36666667,17.6,39.03,18.35666667,46.22333333,16.745,45.5,1.70E+00,748.9666667,96,5,38.33333333
1948-06,390,30,420,18.6,43.29,18.23,42.03,19.16666667,42.33333333,18.63333333,42.06666667,17.46333333,49.5,2.29,94.62333333,17.6,38.86333333,18.29,46.09,16.79,45.645,1.80E+00,748.8333333,95.5,5.5,39.16666667
1948-07,420,20,440,18.66666667,43.49,18.29,42.09,19.23,42.56666667,18.7,42.26,17.5,49.32666667,2.29,94.69,17.53333333,38.79,18.29,45.96666667,16.79,46.02666667,1.90E+00,748.7,95,6,40
1948-08,340,20,360,18.7,43.63333333,18.39,42.09,19.29,42.7,18.7,42.29,17.5,49.99333333,2.29,94.83333333,17.5,38.7,18.29,45.82666667,16.79,46.4,1.97E+00,748.7333333,94.66666667,5.666666667,40
1948-09,550,10,560,18.7,43.43333333,18.39,42.09,19.26,42.52666667,18.7,42.29,17.39,51.19666667,2.29,94.9,17.5,38.6175,18.23,45.73,16.89,46.52666667,2.03E+00,748.7666667,94.33333333,5.333333333,40
1948-10,690,10,700,18.79,43.76666667,18.5,42.06,19.32,43.145,18.7,42.5,17.32333333,51.86333333,2.4,94.95,17.5,38.59,18.23,45.65666667,16.89,46.4,2.10E+00,748.8,94,5,40
1948-11,620,10,630,18.79,43.69333333,18.56666667,41.72666667,19.69333333,44.86,18.76,42.3,17.26,52.4,2.433333333,95.06333333,17.5,38.5,18.2,45.5,16.89,46.26,2.17E+00,748.8333333,93.66666667,4.666666667,40
1948-12,610,10,620,18.82333333,43.26,18.63333333,41.46666667,20.19666667,46.39666667,18.79,42.09,17.2,52.52666667,2.5,95.19,17.42666667,38.36,18.2,45.43333333,16.89,46.12666667,2.23E+00,748.8666667,93.33333333,4.333333333,40
1949-01,490,10,500,18.9175,43.05,18.7,41.32666667,20.59666667,47.19666667,18.79,42.09,17.2,52.82666667,2.626666667,95.33333333,17.46333333,38.36333333,18.16666667,45.29,16.89,46,2.30E+00,748.9,93,4,40
1949-02,260,20,280,19,42.93333333,18.82333333,41.09,20.99333333,47.76666667,18.79,42.12666667,17.2,52.9,2.7,95.46666667,17.39,38.23,18.1,45.23,16.89,46,2.40E+00,748.85,92.83333333,4.166666667,40
1949-03,240,10,250,19.1,42.86333333,18.89,41.03,21.32666667,47.96666667,18.79,42.2,17.2,53.045,2.826666667,95.53,17.39,38.2,18.1,45.16333333,16.89,46,2.50E+00,748.8,92.66666667,4.333333333,40
1949-04,220,10,230,19.16666667,43.53,19.03333333,40.79,21.63333333,47.62333333,18.89,42.29,17.2,53.12666667,2.966666667,95.59,17.39,38.12666667,18.1,45.09,16.89,46,2.60E+00,748.75,92.5,4.5,40
1949-05,130,10,140,19.36,44.56666667,19.16666667,40.73,21.76,46.62333333,18.89,42.42,17.2,53.2,3.066666667,95.66,17.39,38.09,18.1,45,16.92666667,45.96666667,2.70E+00,748.7,92.33333333,4.666666667,40
1949-06,90,10,100,19.56666667,44.5,19.32333333,40.66333333,21.79,45.39333333,18.89,42.72333333,17.1,53.2,3.26,95.93333333,17.39,38.03,18.03333333,44.93333333,17,45.9,2.80E+00,748.65,92.16666667,4.833333333,40
1949-07,290,10,300,19.73,45.12333333,19.46333333,40.59,21.73,44.72666667,18.92666667,42.93333333,17.1,53.2,3.433333333,96,17.39,38,18,44.86333333,17,45.93333333,2.90E+00,748.6,92,5,40
1949-08,410,0,410,19.99666667,45.73,19.63333333,40.53,21.56666667,44.46333333,19,43.19333333,17.1,53.2,3.5,96,17.39,38,18,44.86333333,17,45.93333333,3.12E+00,748.55,91.33333333,5.166666667,40
1949-09,320,0,320,20.1,45.05666667,19.7,40.59,21.56666667,45.25666667,19,43.43333333,17.1,53.2,3.53,96.03,17.39,38,18,44.79,17,45.9,3.33E+00,748.5,90.66666667,5.333333333,40
1949-10,260,0,260,20.16666667,44.46333333,19.79,40.46666667,21.86,46.6,19,43.1,17.1,53.2,3.53,95.96333333,17.39,38,18,44.79,17.06666667,46.02666667,3.55E+00,748.45,90,5.5,40
1949-11,210,0,210,20.36,45.19333333,19.8925,40.3725,22.06666667,46.93333333,18.96333333,42.43,17.1,53.2,3.433333333,95.76,17.39,37.93333333,18,44.79,17.1,46.12666667,3.77E+00,748.4,89.33333333,5.666666667,40
1949-12,210,0,210,20.56666667,44.72666667,20.06666667,40.29,22.23,46.06333333,18.89,42.15666667,17.1,53.2,3.433333333,95.83333333,17.39,37.93333333,18,44.79,17.1,46.26,3.98E+00,748.35,88.66666667,5.833333333,40
1950-01,140,0,140,20.82333333,44.33333333,20.13333333,40.2,22.29,45.53,18.85666667,42.06666667,17.1,53.2,3.53,96.06,17.42666667,38.03,18,44.73,17.1,46.56666667,4.20E+00,748.3,88,6,40
1950-02,60,0,60,20.96333333,43.86666667,20.26,40.12666667,22.39,44.9,18.85666667,42.79333333,17.1,53.2,3.6175,95.9975,17.42666667,37.96333333,18.03333333,44.62666667,17.1,46.83333333,4.30E+00,748.2166667,87.5,6,40
1950-03,50,0,50,21.1,43.52666667,20.29,40,22.32333333,44.42666667,18.92666667,43.62666667,17.1,53.2,3.833333333,96.39666667,17.42666667,37.93333333,18.1,44.7,17.15,47.145,4.40E+00,748.1333333,87,6,40
1950-04,60,0,60,21.16666667,43.06666667,20.29,40,22.16666667,43.7,19,43.76,17.1,53.2,4.16,96.56333333,17.4175,37.95,18.03333333,44.62666667,17.2,47.26,4.50E+00,748.05,86.5,6,40
1950-05,50,0,50,21.2,42.1,20.39,39.76,22.025,43.6175,19.1,43.9,17.03333333,53.12666667,4.366666667,96.69,17.39,38,18.1,44.7,17.2,47.33333333,4.60E+00,747.9666667,86,6,40
1950-06,60,0,60,21.2,41.69333333,20.46333333,39.7,21.92666667,43.59,19.1,43.9,17.1,53.2,4.563333333,96.83333333,17.5,38.09,18.03333333,44.76666667,17.2,47.5,4.70E+00,747.8833333,85.5,6,40
1950-07,140,0,140,21.23,41.59666667,20.5,39.59,21.85666667,43.43,19.1,43.79,17.1,53.2,4.83,96.96666667,17.5,38.09,18.1,44.9,17.26,47.56,4.80E+00,747.8,85,6,40
1950-08,270,0,270,21.29,41.565,20.56666667,39.53,21.73,43.15666667,19.1,43.79,17.03333333,53.23,5.063333333,96.83333333,17.5,38.09,18.06666667,45,17.26,47.66333333,4.92E+00,747.7333333,84.83333333,6,40
1950-09,200,0,200,21.35666667,41.29,20.6,39.46666667,21.66666667,42.93,19.1,43.72333333,17.03333333,53.23,5.263333333,96.83333333,17.5,38.09,18,45,17.2,47.53,5.03E+00,747.6666667,84.66666667,6,40
1950-10,60,0,60,21.35666667,40.83333333,20.6,39.4,21.6,42.73,19.03333333,43.33,17.05,53.29,5.263333333,96.16333333,17.5,38.09,18,45,17.2,47.19333333,5.15E+00,747.6,84.5,6,40
1950-11,50,0,50,21.35666667,40.62666667,20.73,39.4,21.5,42.52666667,19,42.96666667,17.06666667,53.36333333,5.123333333,95.29,17.5,38.16333333,18,45,17.2,46.86,5.27E+00,747.5333333,84.33333333,6,40
1950-12,60,0,60,21.5,40.56,20.79,39.32666667,21.5,42.32666667,18.9175,42.8175,17,53.29,5.123333333,94.35666667,17.39,38.09,18,45,17.2,46.49,5.38E+00,747.4666667,84.16666667,6,40
1951-01,80,0,80,21.5,40.43333333,20.89,39.29,21.5,42.06,18.89,42.73,17.03333333,53.32666667,5.123333333,92.76333333,17.46333333,38.09,18,44.93333333,17.2,46.15666667,5.50E+00,747.4,84,6,40
1951-02,50,0,50,21.6,40.26,20.96333333,39.23,21.42666667,41.86,18.89,42.59,17.1,53.4,5.123333333,91.82666667,17.39,38.06,18,44.9,17.2,45.83333333,5.48E+00,747.4333333,83.16666667,6,40
1951-03,40,0,40,21.6,40.12666667,21,39.16333333,21.39,41.66333333,18.82333333,42.53,17.1,53.5,5.263333333,91.03333333,17.39,38,17.92666667,44.82666667,17.13333333,45.62666667,5.47E+00,747.4666667,82.33333333,6,40
1951-04,50,0,50,21.6,40.06,21.06666667,39.09,21.39,41.53,18.79,42.5,17.1,53.5,5.433333333,90.59666667,17.39,38,17.89,44.79,17.1,45.36333333,5.45E+00,747.5,81.5,6,40
1951-05,50,0,50,21.6,40,21.1,39.09,21.39,41.5,18.79,42.43333333,17.1,53.5,5.433333333,88.93,17.39,38,17.89,44.76,17.1,45.23,5.43E+00,747.5333333,80.66666667,6,40
1951-06,40,0,40,21.53333333,40,21.075,38.9975,21.32333333,41.43333333,18.76,42.36333333,17.1,53.5,5.366666667,85.53,17.39,37.9,17.89,44.7,17.1,44.96666667,5.42E+00,747.5666667,79.83333333,6,40
1951-07,30,0,30,21.53333333,39.93333333,21,38.9,21.29,41.4,18.76,42.29,17.1,53.46666667,5.2725,81.34,17.39,37.82666667,17.89,44.59,17.1,44.76666667,5.40E+00,747.6,79,6,40
1951-08,30,0,30,21.5,39.79,21,38.76,21.23,41.32666667,18.7,42.26,17.1,53.4,5.263333333,80.79666667,17.39,37.7,17.89,44.46333333,17.1,44.56,5.27E+00,747.65,78.5,6.166666667,40
1951-09,200,0,200,21.5,39.73,20.92666667,38.7,21.2,41.2,18.7,42.12666667,17.1,53.36333333,5.333333333,79.49,17.39,37.62666667,17.89,44.4,17.03333333,44.36,5.13E+00,747.7,78,6.333333333,40
1951-10,450,0,450,21.39,39.59,20.89,38.5,21.13333333,41.2,18.7,42.15666667,17.1,53.29,5.4,77.96333333,17.39,37.59666667,17.96333333,44.8,17.1,44.145,5.00E+00,747.75,77.5,6.5,40
1951-11,400,0,400,21.39,39.79666667,20.82333333,38.43333333,21.16333333,42.19666667,18.7,42.29,17.1,53.16333333,5.263333333,75.65666667,17.4175,38.0925,18,45.15666667,17.06666667,43.93,4.87E+00,747.8,77,6.666666667,40
1951-12,740,0,740,21.39,40.56666667,20.79,38.29,21.4175,43.44,18.7,42.32666667,17.1,53.03,5.123333333,73.99,17.56666667,38.4,18.06666667,45.43,17,43.73,4.73E+00,747.85,76.5,6.833333333,40
1952-01,910,0,910,21.46333333,41.69333333,20.85666667,38.36333333,21.66666667,43.93,18.7,42.66,17.1,53,4.966666667,74.16666667,17.6,38.53,18.2,45.59,17,43.46666667,4.60E+00,747.9,76,7,40
1952-02,610,10,620,21.63333333,45.19666667,20.92666667,38.59666667,21.96,44.56666667,18.63333333,43.3,17.1,53,4.833333333,75.23333333,17.66666667,38.66333333,18.2,45.59,17,43.32666667,4.58E+00,747.9333333,76,6.833333333,40
1952-03,510,10,520,21.76,47.13,21.13333333,39.06333333,22.16666667,45.02666667,18.7,44.49333333,17.1,53.12666667,4.8,76,17.7,38.7,18.29,45.7,17,43.26,4.57E+00,747.9666667,76,6.666666667,40
1952-04,190,0,190,21.945,45.3,21.29,39.53,22.42666667,45.26,18.7,45.46333333,17.1,53.33333333,4.726666667,76.19333333,17.7,38.62666667,18.35666667,45.76,17,43.12666667,4.55E+00,748,76,6.5,40
1952-05,110,10,120,22,43.99666667,21.35666667,39.53,22.56666667,45,18.76,45.66333333,17.1,53.6,4.56,75.16,17.7,38.56,18.42666667,46.09,17,43.32666667,4.53E+00,748.0333333,76,6.333333333,40
1952-06,100,0,100,22.06666667,43.19666667,21.5,39.56,22.6,44.16,18.73,45.46666667,17.1,53.82666667,4.56,74.7,17.63333333,38.43333333,18.5,45.96333333,17,43.32666667,4.52E+00,748.0666667,76,6.166666667,40
1952-07,90,10,100,22.1,42.36333333,21.56666667,39.36,22.53333333,43.76666667,18.745,45.295,17.1,53.9,4.59,74.63333333,17.7,38.5,18.6,45.76,17,43.16333333,4.50E+00,748.1,76,6,40
1952-08,110,10,120,22.1,41.89,21.63333333,39.16333333,22.39,43.4,18.79,45.12666667,17.1,53.93333333,4.656666667,73.42666667,17.7,38.43333333,18.6,45.62666667,17,42.96333333,4.42E+00,748.1666667,76.16666667,6.166666667,40
1952-09,100,0,100,22.13333333,41.43,21.7,39.03,22.32333333,43.12666667,18.79,44.96666667,17.1,54,4.69,74.13333333,17.7,38.4,18.7,45.66333333,16.92666667,42.76,4.33E+00,748.2333333,76.33333333,6.333333333,40
1952-10,110,10,120,22.2,41.15666667,21.7,38.9,22.26,42.83333333,18.79,44.82666667,17.1,53.96666667,4.623333333,72.99333333,17.7,38.4,18.76,45.53,16.92666667,42.62666667,4.25E+00,748.3,76.5,6.5,40
1952-11,100,10,110,22.1,40.83333333,21.7,38.7225,22.2,42.5,18.79,44.7,17.1,53.9,4.466666667,71.25666667,17.7,38.36333333,18.79,45.45,16.89,42.46666667,4.17E+00,748.3666667,76.66666667,6.666666667,40
